"id","time","I"
3292,6.60052356461303,9
3292,6.84781709805502,10
3292,6.93700409189238,11
3292,7.05750017031956,12
3292,7.30865627974681,13
3292,7.32036404545705,14
3292,7.74427452414481,15
3292,7.80925956223655,16
3292,7.84949802724817,17
3292,7.97587113246058,18
3292,8.25409082663023,19
3292,8.2674354780155,20
3292,8.46210470992132,21
3292,8.49253012818514,22
3292,8.61549703089285,23
3292,8.76105781709244,24
3292,9.14101014157752,25
3292,9.20036251646329,26
3292,9.28589924236668,27
3292,9.33229386274589,28
3292,9.54497349965156,29
3292,9.72745487581633,30
3292,9.79006623241785,31
3292,9.793970531555,32
3292,9.8437859988057,33
3292,9.96878681843916,34
3293,0,1
3293,1.6907929255704,2
3293,3.96910795000591,3
3293,4.54473069740072,4
3293,5.0794360459239,5
3293,5.3205052308449,6
3293,5.4458126997148,7
3293,6.01447880577255,8
3293,6.63425775263337,9
3293,6.77740339378711,10
3293,7.19882041462428,11
3293,7.24845601965729,12
3293,7.43157453836209,13
3293,7.58517266002414,14
3293,7.82878757351214,15
3293,7.88029161192046,16
3293,7.90230929629404,17
3293,8.3610784283757,18
3293,8.63880273048488,19
3293,8.64492723498841,20
3293,9.06669795738223,21
3293,9.39725768862212,22
3293,9.41008588676337,23
3293,9.47031858591276,24
3293,9.50039741202275,25
3293,9.60938826570127,26
3293,9.6617646088704,27
3294,0,1
3294,0.74314655515097,2
3294,2.49118755373975,3
3294,2.69245234512645,4
3294,3.65853484344612,5
3294,3.66406134169215,6
3294,4.92732165593995,7
3294,5.41392187378661,8
3294,5.80489683954487,9
3294,5.98474402903187,10
3294,6.16850413893811,11
3294,6.18705539647901,12
3294,6.63133391209526,13
3294,6.69868609910566,14
3294,6.9110609250103,15
3294,6.91568881718594,16
3294,6.95113879491727,17
3294,6.97031770179983,18
3294,7.10717419584107,19
3294,7.13033166192168,20
3294,7.28905388697979,21
3294,7.4541330646004,22
3294,7.59318145772389,23
3294,7.9410605837087,24
3294,8.03268590924568,25
3294,8.21829016286409,26
3294,8.23090169169734,27
3294,8.27249801092274,28
3294,8.49059096443165,29
3294,8.57911038911654,30
3294,8.66999271702084,31
3294,8.76638519062518,32
3294,8.79741031419426,33
3294,8.82072097606208,34
3294,8.87442016706028,35
3294,8.96031895490786,36
3294,9.0259732797541,37
3294,9.26311878339027,38
3294,9.46052827696556,39
3294,9.52527494478416,40
3294,9.54129644033767,41
3294,9.66547396090097,42
3294,9.99363876313095,43
3295,0,1
3295,2.50193495673691,2
3295,3.85775155978574,3
3295,4.6364510286429,4
3295,5.09740999224633,5
3295,5.62871714698641,6
3295,7.58133718032819,7
3295,9.353351454623,8
3295,9.61276191711427,9
3295,9.86916076463754,10
3296,0,1
3296,5.81887546198014,2
3296,6.18233747986696,3
3296,6.22468295664489,4
3296,6.27353413171292,5
3296,6.72807623239506,6
3296,7.02825127739473,7
3296,7.12053391136213,8
3296,7.60280525795968,9
3296,7.71103152174574,10
3296,8.73256035032898,11
3296,8.80421763223173,12
3296,8.93039031560808,13
3296,8.95244956400565,14
3296,9.06145645978769,15
3296,9.3402717931524,16
3296,9.4529694757604,17
3296,9.53243985120361,18
3296,9.55183798508436,19
3296,9.91160744697814,20
3297,0,1
3297,0.0954159493964537,2
3297,1.46685906651887,3
3297,2.24806756806258,4
3297,2.30604748784396,5
3297,2.65586558758989,6
3297,3.11355249774337,7
3297,3.11396871293123,8
3297,4.24810802103927,9
3297,4.56963929196938,10
3297,4.95093121651525,11
3297,4.96379950002708,12
3297,5.05979425124842,13
3297,5.14280861737963,14
3297,5.26586898304411,15
3297,5.27379590657739,16
3297,5.29207211798088,17
3297,5.71825398800273,18
3297,5.96050802811947,19
3297,5.98792374498752,20
3297,6.02978938919568,21
3297,6.03985323690517,22
3297,6.09393639204353,23
3297,6.21757794329644,24
3297,6.25413162436136,25
3297,6.67776039666519,26
3297,6.77028386307739,27
3297,6.77033329863368,28
3297,7.07867329180349,29
3297,7.61206998495044,30
3297,7.77499445644237,31
3297,7.87685938377553,32
3297,8.57195651439765,33
3297,9.10634472736446,34
3297,9.46300304343408,35
3297,9.51341303868736,36
3297,9.57372819417745,37
3297,9.60231178690957,38
3297,9.64290410707047,39
3297,9.70271141739481,40
3298,0,1
3298,1.04486532801964,2
3298,1.95500472752472,3
3298,3.47888686893647,4
3298,4.25468128965958,5
3298,4.86956007456967,6
3298,5.07934607598719,7
3298,5.51674381974719,8
3298,5.6486809760125,9
3298,5.70530471022891,10
3298,5.71980724611283,11
3298,6.25787683601569,12
3298,6.49964232689524,13
3298,7.06087597583292,14
3298,7.37234337710239,15
3298,7.39128443540365,16
3298,7.39248588011234,17
3298,8.16197958947838,18
3298,8.21844562972421,19
3298,8.55244885585968,20
3298,8.57944789936998,21
3298,8.91421772150516,22
3298,8.93061125801089,23
3298,9.06485687821588,24
3298,9.25301100563297,25
3298,9.43561861615091,26
3298,9.56635966874446,27
3298,9.60677166224191,28
3298,9.63121800440313,29
3298,9.87702439870878,30
3299,0,1
3299,0.0450767377801871,2
3299,0.189686055027911,3
3299,1.81664675057244,4
3299,2.22522988541942,5
3299,2.83535121085394,6
3299,3.3108233809391,7
3299,3.58471066675266,8
3299,3.66262779882259,9
3299,4.02065224141655,10
3299,4.20070829820202,11
3299,4.25070016034891,12
3299,4.45311347943525,13
3299,4.61512245697548,14
3299,4.65567099105357,15
3299,4.65755820017488,16
3299,4.71528118828044,17
3299,4.73516403991862,18
3299,4.82207461820782,19
3299,4.89358992885916,20
3299,4.92601325004014,21
3299,5.01089145750474,22
3299,5.01339161646216,23
3299,5.03129647239469,24
3299,5.11465810229583,25
3299,5.16115735399783,26
3299,5.41616227233247,27
3299,5.7503971128061,28
3299,6.05777864981701,29
3299,6.19118013409883,30
3299,6.40892141845154,31
3299,6.43802902132086,32
3299,6.48592234211737,33
3299,6.50534299872071,34
3299,6.68047202880869,35
3299,6.78196925531676,36
3299,6.87848645007189,37
3299,6.88073420471913,38
3299,6.90049152464378,39
3299,7.02754309940695,40
3299,7.24397268470591,41
3299,7.26712345349938,42
3299,7.31971374673262,43
3299,7.39370694776203,44
3299,7.58682663832847,45
3299,7.68189696109703,46
3299,7.99278090978806,47
3299,8.03138241327333,48
3299,8.25909995027063,49
3299,8.26658525541118,50
3299,8.38733284746565,51
3299,8.48678807216879,52
3299,9.31568380299872,53
3299,9.41762358517767,54
3299,9.44281246839231,55
3300,0,1
3300,0.120116431518631,2
3300,1.27605876694309,3
3300,1.41039087082658,4
3300,1.73105065140207,5
3300,2.30871559821618,6
3300,2.66912946572106,7
3300,2.81342343765314,8
3300,2.83024807633011,9
3300,2.91936468048881,10
3300,3.22913463990368,11
3300,3.36051406132393,12
3300,3.58408937062218,13
3300,3.80083412442498,14
3300,3.90027935245025,15
3300,3.90909384559513,16
3300,3.96070306217466,17
3300,4.09678696075219,18
3300,4.24927672234571,19
3300,4.29007961732199,20
3300,4.52444511278998,21
3300,4.57339921379559,22
3300,4.63014528078913,23
3300,4.63805622186106,24
3300,4.69247086922077,25
3300,5.09291734477167,26
3300,5.11800372011165,27
3300,5.12808115931004,28
3300,5.14559082014161,29
3300,5.15575723677625,30
3300,5.17950376581014,31
3300,5.3653971428067,32
3300,5.37996342358343,33
3300,5.39667639783866,34
3300,5.39785333064425,35
3300,5.74997799685799,36
3300,6.01198438458173,37
3300,6.03153066234151,38
3300,6.10170076627838,39
3300,6.29192679010474,40
3300,6.38555193152887,41
3300,6.43078002354549,42
3300,6.43333683519312,43
3300,6.54116074734425,44
3300,6.91829938502754,45
3300,7.17257124583072,46
3300,7.19287870595571,47
3300,7.62910956176483,48
3300,7.71333672852431,49
3300,7.80229932678404,50
3300,8.33970906431097,51
3300,8.37210552729433,52
3300,8.99541820587485,53
3300,9.36145184645351,54
3300,9.43223518915334,55
3300,9.48471989274484,56
3301,0,1
3301,0.798355519329592,2
3301,2.06661351034367,3
3301,2.12421249448718,4
3301,2.42895401241055,5
3301,2.68528461631354,6
3301,4.28859698334438,7
3301,4.60789498173134,8
3301,5.13397042725251,9
3301,5.40235709270537,10
3301,5.69740232621317,11
3301,5.69787886728957,12
3301,5.93610134651899,13
3301,6.22443617640648,14
3301,6.22923877984882,15
3301,6.2963927665578,16
3301,6.30393656251685,17
3301,6.35851762468684,18
3301,6.5294449878767,19
3301,6.63454512012431,20
3301,6.76233063296956,21
3301,6.79276519314439,22
3301,6.83663008275397,23
3301,6.92964476057631,24
3301,6.94508461541451,25
3301,7.0350248594378,26
3301,7.08736735773352,27
3301,7.24109879607484,28
3301,7.45938130916069,29
3301,7.63826493095592,30
3301,7.69206363778547,31
3301,7.69664845247258,32
3301,7.87992928584844,33
3301,8.06864266528964,34
3301,8.10380734217443,35
3301,8.2567498751022,36
3301,8.46922782619414,37
3301,8.87262625843701,38
3301,9.13795683826976,39
3301,9.23740193303018,40
3301,9.55545821233899,41
3301,9.6461036999876,42
3301,9.70222457663915,43
3301,9.7720517547985,44
3301,9.99391060011652,45
3302,0,1
3302,2.69069010288576,2
3302,3.96496062044481,3
3302,5.19583522442488,4
3302,6.96969195227342,5
3302,7.25553159025193,6
3302,7.42771091587365,7
3302,8.2304733396782,8
3302,8.35847338100976,9
3302,8.39958647216769,10
3302,8.48516449593887,11
3302,8.71331734245653,12
3302,8.72475599874526,13
3302,8.75712963215776,14
3302,8.96057695411197,15
3302,8.98257066057011,16
3302,9.1917461805045,17
3302,9.32082441819164,18
3302,9.37980699122733,19
3302,9.51217374858734,20
3302,9.54061237037554,21
3302,9.77381921866671,22
3302,9.79207386419643,23
3303,0,1
3303,6.44216044945403,2
3303,6.97654626551969,3
3303,7.89306354762378,4
3303,8.08839778577367,5
3303,8.96337811647516,6
3303,9.06540774966606,7
3303,9.91989702256259,8
3304,0,1
3304,1.61087506616239,2
3304,3.76051049547322,3
3304,4.43021200592854,4
3304,5.40151899146955,5
3304,5.45045973030196,6
3304,5.4911317079722,7
3304,5.8357859037435,8
3304,6.02014934732704,9
3304,6.08708951260405,10
3304,6.16755497570591,11
3304,6.43605046056513,12
3304,6.6253209523317,13
3304,7.40177604359383,14
3304,7.57009640295894,15
3304,7.60177190189154,16
3304,7.65675070375106,17
3304,7.75434868768819,18
3304,7.87828251249555,19
3304,7.88561432526948,20
3304,8.36081408462331,21
3304,8.36984929850445,22
3304,8.53637946068356,23
3304,8.60636006271648,24
3304,8.71247553208338,25
3304,8.74369893040269,26
3304,8.74643237642401,27
3304,8.87013896335326,28
3304,9.64873402711033,29
3304,9.74127913040689,30
3304,9.75523709759951,31
3305,0,1
3305,0.476418016004865,2
3305,3.70720222025661,3
3305,4.38042784973825,4
3305,5.36437073284895,5
3305,5.68839423982422,6
3305,6.01350748936838,7
3305,6.53738919475726,8
3305,6.71376662817212,9
3305,6.84035115846275,10
3305,6.97576678306638,11
3305,7.48988045262781,12
3305,7.63993849300124,13
3305,7.64828542063548,14
3305,7.75344500221072,15
3305,7.86665867875607,16
3305,8.10504962127421,17
3305,8.24522952176822,18
3305,8.67165741726422,19
3305,8.67347454822094,20
3305,8.70915881114763,21
3305,8.71460201483705,22
3305,9.21671668646543,23
3305,9.33737534866032,24
3305,9.43446907822513,25
3305,9.87037436308368,26
3306,0,1
3306,1.56410701690632,2
3306,5.65954480608911,3
3306,6.19413672398852,4
3306,6.76052520349976,5
3306,7.03518236178243,6
3306,7.24381403602411,7
3306,7.26366227871664,8
3306,7.38345814020944,9
3306,7.41076193595967,10
3306,7.59540928417471,11
3306,7.78048210450181,12
3306,8.23939871295256,13
3306,8.44328862739881,14
3306,8.4717433130635,15
3306,8.86252655774365,16
3306,8.98949355759575,17
3306,9.04066644836198,18
3306,9.09204304417759,19
3306,9.35193333420743,20
3306,9.37171865910947,21
3306,9.42304999865674,22
3306,9.6702053757928,23
3306,9.71591612334874,24
3306,9.76897924321386,25
3306,9.84252746693073,26
3306,9.98074942625986,27
3306,9.98251805688353,28
3307,0,1
3307,0.849221488934452,2
3307,1.12267637592406,3
3307,2.6419741262218,4
3307,2.70670110785554,5
3307,2.7361337018189,6
3307,2.91393163203056,7
3307,3.60168038984603,8
3307,3.88302921209619,9
3307,4.22734670932032,10
3307,4.39712698344748,11
3307,4.59442594880487,12
3307,4.66023064583478,13
3307,4.7107740295086,14
3307,4.7545204668678,15
3307,4.88045301911188,16
3307,4.94730546201119,17
3307,5.03641896547048,18
3307,5.1012956219324,19
3307,5.13178857710398,20
3307,5.26499741417842,21
3307,5.40832620124571,22
3307,5.53053927346342,23
3307,5.73887007329567,24
3307,5.80047365445339,25
3307,5.86951282566374,26
3307,6.07516989843903,27
3307,6.24604628070964,28
3307,6.36181115632588,29
3307,6.38871426768505,30
3307,6.40692358609521,31
3307,6.44442865852221,32
3307,6.48954467461881,33
3307,6.8981550931856,34
3307,7.01762288280803,35
3307,7.16957512761197,36
3307,7.20980202161593,37
3307,7.37405796454081,38
3307,7.3898459474117,39
3307,7.59988911147185,40
3307,7.6885084101693,41
3307,7.72955387377805,42
3307,7.79885389004809,43
3307,8.50158515016256,44
3307,8.56931160157942,45
3307,8.57511614278975,46
3307,8.86239177017595,47
3307,9.70860237931865,48
3307,9.84641371612081,49
3308,0,1
3308,3.13497497746445,2
3308,3.26204522880289,3
3308,3.50721836735287,4
3308,3.68881910038106,5
3308,3.9075944889795,6
3308,4.03047244734815,7
3308,4.07855453647507,8
3308,4.27529646519763,9
3308,4.98577495982677,10
3308,5.04149916248306,11
3308,5.44762035287363,12
3308,5.46436969315778,13
3308,5.54125400900232,14
3308,6.03507075124744,15
3308,6.14837521088219,16
3308,6.17024620044103,17
3308,6.27937542541753,18
3308,6.52131614091172,19
3308,6.74263154955873,20
3308,6.88194327561778,21
3308,6.94309898942586,22
3308,7.03110861993847,23
3308,7.04787336322927,24
3308,7.09273318959547,25
3308,7.23697834998206,26
3308,7.46681740810001,27
3308,7.62272070874736,28
3308,7.64054828210097,29
3308,7.77327901846693,30
3308,7.88086369411113,31
3308,7.91387109878591,32
3308,7.93903300458217,33
3308,7.9647196683172,34
3308,8.93596996244955,35
3308,8.98689357686635,36
3308,9.10468205608416,37
3308,9.13965443801653,38
3308,9.15235355919362,39
3308,9.48363959801012,40
3308,9.56486634023117,41
3308,9.59525297121178,42
3308,9.63615994365708,43
3308,9.86813686257042,44
3309,0,1
3309,1.60825106955026,2
3309,4.37030058884469,3
3309,4.5326037625014,4
3309,5.91016754200884,5
3309,6.46320379379013,6
3309,7.43607433720461,7
3309,7.63046624115657,8
3309,7.87266971465196,9
3309,8.06316327457634,10
3309,8.1447340898839,11
3309,8.78564930408781,12
3309,9.42768843418421,13
3309,9.67919266369482,14
3309,9.74513318262744,15
3309,9.96053120276866,16
3310,0,1
3310,4.1233579294973,2
3310,5.60505628392387,3
3310,6.37664684104518,4
3310,6.78243036489464,5
3310,6.78266424623902,6
3310,6.83196879827036,7
3310,7.04165073954199,8
3310,7.0673493982388,9
3310,7.28496783867004,10
3310,7.81224475152063,11
3310,8.10357052657106,12
3310,8.27347084450714,13
3310,8.79044258404319,14
3310,9.03346345103869,15
3310,9.10097037107668,16
3310,9.36281912338573,17
3311,0,1
3311,2.07367620343417,2
3311,3.01989527391623,3
3311,3.46149608890079,4
3311,4.26764697129413,5
3311,4.29229230476034,6
3311,4.69854334028803,7
3311,4.85223466232304,8
3311,5.71342802518459,9
3311,6.22330600920332,10
3311,6.33159301609723,11
3311,6.41123412886814,12
3311,7.08364182253841,13
3311,7.11760429940683,14
3311,7.45014556257333,15
3311,7.58850479874407,16
3311,7.63030983036877,17
3311,7.70984958740348,18
3311,8.02230207574725,19
3311,8.04884624071439,20
3311,8.12639046942369,21
3311,8.22782389073484,22
3311,8.23101090854466,23
3311,8.29549925654091,24
3311,8.73491272269793,25
3311,8.74032661790472,26
3311,9.32192015389036,27
3311,9.36899669856773,28
3311,9.37520441962614,29
3311,9.40267805036089,30
3311,9.41299902642698,31
3311,9.5066832114192,32
3311,9.90497580319543,33
3312,0,1
3312,1.61289431335605,2
3312,2.09958362477615,3
3312,2.52036219302201,4
3312,2.66896765801293,5
3312,3.97016076844895,6
3312,3.99285076245961,7
3312,5.24059004055976,8
3312,5.34854829964761,9
3312,5.59020851094496,10
3312,5.62503567468595,11
3312,6.22582229803873,12
3312,6.47179651654162,13
3312,6.47259983095496,14
3312,6.878233709187,15
3312,6.96323675985207,16
3312,7.54098269570307,17
3312,7.65981766828161,18
3312,8.00729514731464,19
3312,8.24284575624194,20
3312,8.26386671940859,21
3312,8.44599268020938,22
3312,8.44644654435922,23
3312,8.71944546473859,24
3312,8.74156147616278,25
3312,8.80113678744889,26
3312,9.03008776653937,27
3312,9.05992702045867,28
3312,9.08802780174274,29
3312,9.10239009785091,30
3312,9.16753425681279,31
3312,9.16998750648167,32
3312,9.28041259064846,33
3312,9.37071222755169,34
3312,9.39205174884414,35
3312,9.44243211611893,36
3312,9.56043383612744,37
3312,9.80199992853297,38
3312,9.89535149365615,39
3313,0,1
3313,1.13930561027284,2
3313,2.02899060661829,3
3313,3.01892324402496,4
3313,3.72807252386696,5
3313,4.396910372136,6
3313,4.62822618650857,7
3313,4.77975047472189,8
3313,4.99439889179948,9
3313,5.18468945527876,10
3313,5.38275829577237,11
3313,5.81643908011868,12
3313,6.0985550039716,13
3313,6.16948554772202,14
3313,6.36434371258201,15
3313,6.48206188059895,16
3313,6.83216364091921,17
3313,6.88275262920672,18
3313,6.99878520420586,19
3313,7.17175591605911,20
3313,7.30073796066953,21
3313,7.4399121323771,22
3313,7.46813256046066,23
3313,7.51000837043017,24
3313,7.62609245690023,25
3313,7.65879053705677,26
3313,7.71834063578605,27
3313,8.01261619126534,28
3313,8.05460264295333,29
3313,8.10777875826071,30
3313,8.21877991816091,31
3313,8.25802527897382,32
3313,8.48707669502053,33
3313,8.49960586987108,34
3313,8.53276474006075,35
3313,8.63755192003732,36
3313,8.92539408099604,37
3313,9.01654311500745,38
3313,9.05087101319583,39
3313,9.11571073229904,40
3313,9.39668597852962,41
3313,9.45950115932637,42
3313,9.5947173530128,43
3313,9.69870609765744,44
3313,9.77549017923643,45
3313,9.94704075965721,46
3314,0,1
3314,0.347770610341975,2
3314,1.357437010393,3
3314,1.47350446526543,4
3314,1.5052781726957,5
3314,1.58723497252829,6
3314,2.11674111469874,7
3314,2.24586234851082,8
3314,2.54036161843609,9
3314,3.09858874130445,10
3314,3.28397860633515,11
3314,3.4129112272643,12
3314,3.50365311728125,13
3314,3.57025234444231,14
3314,3.72262457180417,15
3314,3.75464131767614,16
3314,3.88149759959979,17
3314,3.89890013734538,18
3314,4.12314848971869,19
3314,4.31572590687263,20
3314,4.32861711327079,21
3314,4.33746178035361,22
3314,4.81418639840392,23
3314,4.89814830916361,24
3314,4.95215131877138,25
3314,4.99581385766171,26
3314,5.02001621753991,27
3314,5.08381919331367,28
3314,5.41046899495273,29
3314,5.63154646580363,30
3314,6.29472118860481,31
3314,6.32964766901437,32
3314,6.35887115377902,33
3314,6.37221208268124,34
3314,6.60452678811398,35
3314,6.81723939820284,36
3314,6.93309394518402,37
3314,7.06303643781637,38
3314,7.07502858208999,39
3314,7.0843563375294,40
3314,7.10681279192192,41
3314,7.12697083607414,42
3314,7.16373918663217,43
3314,7.26404495375306,44
3314,7.59772619143211,45
3314,7.60813065454446,46
3314,7.71797108860063,47
3314,8.03829900387551,48
3314,8.44606236252923,49
3314,8.61387243773989,50
3314,8.9068609871262,51
3314,9.22042417869269,52
3314,9.40467329634077,53
3314,9.4088300829382,54
3314,9.71892851335667,55
3315,0,1
3315,0.0702053662510916,2
3315,0.282980941216044,3
3315,0.331598788012678,4
3315,1.39990920659955,5
3315,1.93767778294313,6
3315,3.02630374817591,7
3315,3.45939483755284,8
3315,3.67559438572144,9
3315,3.87180366875693,10
3315,4.05199428238919,11
3315,4.14214377545128,12
3315,4.3251094307609,13
3315,4.41109762411497,14
3315,4.72328769623702,15
3315,4.78450656261178,16
3315,4.83659863478471,17
3315,5.54093188184297,18
3315,5.67881246310478,19
3315,5.8368059699304,20
3315,5.86153832805544,21
3315,5.93200387043148,22
3315,6.13424394048909,23
3315,6.27761762909385,24
3315,6.37146921876922,25
3315,6.41752041690688,26
3315,6.60590844695919,27
3315,6.63136217036637,28
3315,6.92661631734571,29
3315,7.02984068262732,30
3315,7.06607458459663,31
3315,7.15706361227036,32
3315,7.2340693352877,33
3315,7.48592823195573,34
3315,7.54894363101397,35
3315,7.88370455378626,36
3315,7.89873889417296,37
3315,7.93591259836134,38
3315,8.15934005530886,39
3315,8.49274765541071,40
3315,8.51835390379211,41
3315,8.96199094199223,42
3315,9.03833752624796,43
3315,9.04542763683547,44
3315,9.45632313475655,45
3315,9.51218073014398,46
3315,9.84694012289814,47
3316,0,1
3316,0.858205299887617,2
3316,3.85105489011259,3
3316,4.31333640093468,4
3316,4.69875100451085,5
3316,4.73914973789644,6
3316,5.04581693220537,7
3316,5.27436021633339,8
3316,5.30534416816269,9
3316,5.52069181333511,10
3316,5.56697963229596,11
3316,6.25531156281629,12
3316,6.27904720202863,13
3316,6.38769545356955,14
3316,6.41498883470614,15
3316,6.53702516585309,16
3316,6.63674140700602,17
3316,6.6767581091823,18
3316,6.67874193267808,19
3316,6.80956662888206,20
3316,6.84237913125693,21
3316,7.12547525990311,22
3316,7.1624146398494,23
3316,7.17800736023523,24
3316,7.25562570833701,25
3316,7.29773205241953,26
3316,7.47480965451165,27
3316,7.61881452043493,28
3316,7.73275017575531,29
3316,7.73697656262148,30
3316,7.84621475284561,31
3316,8.02863594849954,32
3316,8.04805818956207,33
3316,8.07377293403401,34
3316,8.16490670220279,35
3316,8.34990264895346,36
3316,8.39617229554051,37
3316,8.39883280274764,38
3316,8.4779728407499,39
3316,8.66013641459985,40
3316,8.78013077854471,41
3316,8.79618256492681,42
3316,8.84202001223263,43
3316,8.85452606438704,44
3316,9.06265546740251,45
3316,9.3231463825114,46
3316,9.48487971237815,47
3316,9.5202981408079,48
3317,0,1
3317,1.89181631769712,2
3317,1.99023377907198,3
3317,2.50904885365259,4
3317,3.63772001322024,5
3317,4.08742307112501,6
3317,4.47214788900371,7
3317,5.52276139782291,8
3317,5.60955046451128,9
3317,5.92862956553726,10
3317,5.94718990139692,11
3317,5.95626504259603,12
3317,6.22465066737939,13
3317,6.41036594725906,14
3317,6.46908372018478,15
3317,6.50635007196409,16
3317,6.59412695961799,17
3317,6.67573164517083,18
3317,6.77300711417948,19
3317,7.22934158263294,20
3317,7.30354637870909,21
3317,7.4509161922035,22
3317,7.90815949090788,23
3317,8.17424748305323,24
3317,8.23829597087565,25
3317,8.29678601633889,26
3317,8.39019298781127,27
3317,8.7957052823733,28
3317,8.9954196301986,29
3317,9.02609260882912,30
3317,9.12792548502511,31
3317,9.43423267023821,32
3317,9.66923097174671,33
3317,9.92907978500145,34
3317,9.93491685994174,35
3318,0,1
3318,1.767974168822,2
3318,2.29346499230109,3
3318,3.00079693711684,4
3318,4.88345865342003,5
3318,5.10728104154071,6
3318,5.26260583637567,7
3318,5.43093015822548,8
3318,6.66797772747753,9
3318,6.85010012363451,10
3318,6.85332396588748,11
3318,7.88741193223322,12
3318,8.35003157470121,13
3318,8.40868168492908,14
3318,8.65403340040898,15
3318,8.95975552477192,16
3318,9.34938569482835,17
3318,9.53330890311507,18
3318,9.8446565569841,19
3318,9.90696281319132,20
3318,9.92386422082074,21
3318,9.95048261694039,22
3318,9.96266395794682,23
3319,0,1
3319,3.90800525797413,2
3319,4.29033264864824,3
3319,4.5778124974289,4
3319,5.74891835496729,5
3319,5.85457470049457,6
3319,6.0933484875783,7
3319,6.20075975235048,8
3319,6.3493872654119,9
3319,6.53623939488778,10
3319,6.72806144926383,11
3319,6.77729452174997,12
3319,6.90822171717325,13
3319,7.06673015258105,14
3319,7.24747667715059,15
3319,7.41899255667482,16
3319,7.7034464715846,17
3319,7.76252878051532,18
3319,7.79591342040338,19
3319,8.00151793207229,20
3319,8.22778504950784,21
3319,8.38482147233882,22
3319,8.39327555093322,23
3319,8.5541343976554,24
3319,8.55861605026467,25
3319,8.84435981224666,26
3319,8.86569303222605,27
3319,8.91846076278551,28
3319,9.39355750466481,29
3319,9.78648290778438,30
3320,0,1
3320,2.5711428669958,2
3320,3.98960818922128,3
3320,4.03170384999247,4
3320,4.38081105506197,5
3320,4.63886587923542,6
3320,4.99690536658011,7
3320,5.72160401420687,8
3320,6.24142953968494,9
3320,7.07881014133072,10
3320,7.18604220962352,11
3320,7.31384324741959,12
3320,7.43267444416126,13
3320,7.60116564885789,14
3320,7.71797261895729,15
3320,7.81553882264752,16
3320,8.04510608156605,17
3320,8.33695108753014,18
3320,8.64611378975082,19
3320,8.88371403417612,20
3320,9.05305308862021,21
3320,9.18753700571523,22
3320,9.43119329465516,23
3320,9.49461880314601,24
3320,9.64322330261218,25
3320,9.79660258670729,26
3321,0,1
3321,5.09280017472553,2
3321,5.46361269520595,3
3321,5.58116489981905,4
3321,5.81529615307698,5
3321,5.89095854328739,6
3321,5.99532557572756,7
3321,6.29703600758215,8
3321,6.35866430297063,9
3321,6.59551847993449,10
3321,7.03435255152072,11
3321,7.1888125227064,12
3321,7.27879732206776,13
3321,7.30990147861097,14
3321,7.70428693134575,15
3321,7.93810450704466,16
3321,7.97231064438529,17
3321,8.0047611845014,18
3321,8.02035094047599,19
3321,8.10737380551168,20
3321,8.28985294813585,21
3321,8.66418097031924,22
3321,8.69120109302363,23
3321,8.88492060337882,24
3321,8.9555336289814,25
3321,9.4426090314338,26
3321,9.46487134533426,27
3321,9.64842413514716,28
3321,9.74225346762826,29
3321,9.80796895054462,30
3321,9.81124858800172,31
3321,9.86461644613483,32
3321,9.92722590769507,33
3322,0,1
3322,0.705901493586726,2
3322,0.868867144578102,3
3322,3.28262095932476,4
3322,3.58325278971038,5
3322,4.61370287888072,6
3322,4.83464380702807,7
3322,4.95818117420475,8
3322,5.2625942139851,9
3322,5.42357549445862,10
3322,5.91553729280834,11
3322,6.75019360753734,12
3322,6.94122670047688,13
3322,7.14785722984413,14
3322,7.20273446315386,15
3322,7.24415197011429,16
3322,7.27038171981786,17
3322,8.19768701092747,18
3322,8.19862693411823,19
3322,8.30660241393448,20
3322,8.76485398969383,21
3322,8.76658621829738,22
3322,8.92594417517485,23
3322,9.08728513307696,24
3322,9.21059373271309,25
3322,9.3029767399922,26
3322,9.33351444918142,27
3322,9.45212934369872,28
3322,9.46888193450654,29
3322,9.68023865886046,30
3322,9.69178033053888,31
3322,9.80481923445156,32
3322,9.93391952493059,33
3323,0,1
3323,0.217342573075981,2
3323,0.24917074733261,3
3323,0.539934602574503,4
3323,0.71794056084984,5
3323,0.837955280501503,6
3323,1.1045597433314,7
3323,1.54125615811591,8
3323,2.19343610885621,9
3323,2.50275350179364,10
3323,2.81537464211459,11
3323,2.82658169514118,12
3323,2.84990657534658,13
3323,2.88014435423371,14
3323,3.04925851577419,15
3323,3.17639736701859,16
3323,3.44561165895529,17
3323,3.4894747661959,18
3323,3.63415717007961,19
3323,3.66035103362891,20
3323,3.84222254289521,21
3323,3.93421517244389,22
3323,3.98099025081367,23
3323,4.0201942815239,24
3323,4.20355743196112,25
3323,4.2390143531852,26
3323,4.48035833700632,27
3323,4.62893204746152,28
3323,4.77570884361585,29
3323,4.89185230382067,30
3323,5.13003434932881,31
3323,5.15141076609141,32
3323,5.17428888454116,33
3323,5.18574688396305,34
3323,5.97648940191731,35
3323,5.99368336868067,36
3323,6.14890339827991,37
3323,6.34013205298674,38
3323,6.35410052978065,39
3323,6.46907664805571,40
3323,6.75160316356049,41
3323,6.81533016788403,42
3323,6.83028147939415,43
3323,6.86436961987256,44
3323,6.99718237515795,45
3323,7.01592124943681,46
3323,7.23406884393382,47
3323,7.71183002104483,48
